col:ID	col:doi	col:type	col:author	col:editor	col:issued	col:title	col:containerAuthor	col:containerTitle	col:volume	col:issue	col:edition	col:page	col:publisher	col:publisherPlace	col:collectionTitle	col:collectionEditor	col:link	col:accessed	col:version	col:isbn	col:issn	col:remarks	col:citation
ZOBO00032777					2009	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969		LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969. LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp. (2009).
ZOBO00125530			Antonio Giordani Soika		1973	Designazione di Lectotipi ed elenco dei tipi di Eumenidi, Vepidi e Masaridi da me descritti negli anni 1934-1960		Boll.Mus.Civ.Stor.nat.Venezia 24: (1973): Bolletino del Museo Civico di Storia Naturale di Venezia															Antonio Giordani Soika. Designazione di Lectotipi ed elenco dei tipi di Eumenidi, Vepidi e Masaridi da me descritti negli anni 1934-1960. Boll.Mus.Civ.Stor.nat.Venezia 24: (1973): Bolletino del Museo Civico di Storia Naturale di Venezia. (1973).
ZOBO00125362			Antonio Giordani Soika		1934	Ricerche sistematiche sugli Eumenes e Pareumenes dell'Arcipelago Malese e della Nuova Guinea		Ann. Mus. civ. Stor. nat. Genova 57: (1934): Annali del Museo Civico di Storia Naturale di Genova															Antonio Giordani Soika. Ricerche sistematiche sugli Eumenes e Pareumenes dell'Arcipelago Malese e della Nuova Guinea. Ann. Mus. civ. Stor. nat. Genova 57: (1934): Annali del Museo Civico di Storia Naturale di Genova. (1934).
ZOBO00125194			Antonio Giordani Soika		1958	Notulae vespidologicae IX. Specie nuove o poco note.		Boll.Mus.Civ.Stor.nat.Venezia 11: (1958): Bollettino del Museo Civico di Storia Naturale di Venezia															Antonio Giordani Soika. Notulae vespidologicae IX. Specie nuove o poco note. Boll.Mus.Civ.Stor.nat.Venezia 11: (1958): Bollettino del Museo Civico di Storia Naturale di Venezia. (1958).
ZOBO00032421					2009	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969		LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969. LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp. (2009).
ZOBO00032253					2009	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969		LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969. LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp. (2009).
ZOBO00154033					2010	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part II: Genera Delta de SAUSSURE 1885 to Zethus FABRICIUS 1804 and Species Incertae Sedis		LBB 0042_1: diverse (2010): LBB 42/1/2010 844 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part II: Genera Delta de SAUSSURE 1885 to Zethus FABRICIUS 1804 and Species Incertae Sedis. LBB 0042_1: diverse (2010): LBB 42/1/2010 844 pp. (2010).
ZOBO00153092					2009	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969		LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969. LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp. (2009).
ZOBO00034981			Antonio Giordani Soika		1952	Sulle caratteristiche biogeografiche della Palestina, Arabia ed Egitto, con un contributo alla conoscenza degli Zethini ed Eumenini della Palestina		Boll.Mus.Civ.Stor.nat.Venezia 6: (1952): Bollettino della Societa' Veneziana di Storia naturale e del Museo civico di Storia naturale															Antonio Giordani Soika. Sulle caratteristiche biogeografiche della Palestina, Arabia ed Egitto, con un contributo alla conoscenza degli Zethini ed Eumenini della Palestina. Boll.Mus.Civ.Stor.nat.Venezia 6: (1952): Bollettino della Societa' Veneziana di Storia naturale e del Museo civico di Storia naturale. (1952).
ZOBO00149763					2009	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969		LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969. LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp. (2009).
ZOBO00034544					2010	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part II: Genera Delta de SAUSSURE 1885 to Zethus FABRICIUS 1804 and Species Incertae Sedis		LBB 0042_1: diverse (2010): LBB 42/1/2010 844 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part II: Genera Delta de SAUSSURE 1885 to Zethus FABRICIUS 1804 and Species Incertae Sedis. LBB 0042_1: diverse (2010): LBB 42/1/2010 844 pp. (2010).
ZOBO00125670			Antonio Giordani Soika		1934	Monografia degli Odynerus etiopici, Parte prima		Ann. Mus. civ. Stor. nat. Genova 57: (1934): Annali del Museo Civico di Storia Naturale di Genova															Antonio Giordani Soika. Monografia degli Odynerus etiopici, Parte prima. Ann. Mus. civ. Stor. nat. Genova 57: (1934): Annali del Museo Civico di Storia Naturale di Genova. (1934).
ZOBO00124984			Antonio Giordani Soika		1941	Studi sui Vespidi solitari VI. Studio di alcuni tipi di vespidi solitari.		Boll.Mus.Civ.Stor.nat.Venezia 2: (1941): Boll. Mus. civ. St. nat. Venezia															Antonio Giordani Soika. Studi sui Vespidi solitari VI. Studio di alcuni tipi di vespidi solitari. Boll.Mus.Civ.Stor.nat.Venezia 2: (1941): Boll. Mus. civ. St. nat. Venezia. (1941).
ZOBO00033502					2010	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part II: Genera Delta de SAUSSURE 1885 to Zethus FABRICIUS 1804 and Species Incertae Sedis		LBB 0042_1: diverse (2010): LBB 42/1/2010 844 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part II: Genera Delta de SAUSSURE 1885 to Zethus FABRICIUS 1804 and Species Incertae Sedis. LBB 0042_1: diverse (2010): LBB 42/1/2010 844 pp. (2010).
ZOBO00032648			Antonio Giordani Soika		1970	Contributo alla conoscenza degli Eumenidi del Medio Oriente. Missione Giordani Soika in Iran 1965, III.		Boll.Mus.Civ.Stor.nat.Venezia 20-21: (1970): Bollettino del Museo Civico di Storia Naturale di Venezia															Antonio Giordani Soika. Contributo alla conoscenza degli Eumenidi del Medio Oriente. Missione Giordani Soika in Iran 1965, III. Boll.Mus.Civ.Stor.nat.Venezia 20-21: (1970): Bollettino del Museo Civico di Storia Naturale di Venezia. (1970).
ZOBO00032124			Antonio Giordani Soika		1941	Studi sui Vespidi solitari VI. Studio di alcuni tipi di vespidi solitari.		Boll.Mus.Civ.Stor.nat.Venezia 2: (1941): Boll. Mus. civ. St. nat. Venezia															Antonio Giordani Soika. Studi sui Vespidi solitari VI. Studio di alcuni tipi di vespidi solitari. Boll.Mus.Civ.Stor.nat.Venezia 2: (1941): Boll. Mus. civ. St. nat. Venezia. (1941).
ZOBO00153655					2009	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969		LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969. LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp. (2009).
ZOBO00034852			Antonio Giordani Soika		1954	Contributo allo studio del popolamento del Sahara centrale: Vespide dell'Hoggar, Tassili d'Ajjer e Tibesti. Viaggi di A. Giordani Soika nel Sahara-VI		Boll.Mus.Civ.Stor.nat.Venezia 7: (1954): Boll. Mus. civ. St. nat. Venezia															Antonio Giordani Soika. Contributo allo studio del popolamento del Sahara centrale: Vespide dell'Hoggar, Tassili d'Ajjer e Tibesti. Viaggi di A. Giordani Soika nel Sahara-VI. Boll.Mus.Civ.Stor.nat.Venezia 7: (1954): Boll. Mus. civ. St. nat. Venezia. (1954).
ZOBO00033474			Antonio Giordani Soika		1970	Contributo alla conoscenza degli Eumenidi del Medio Oriente. Missione Giordani Soika in Iran 1965, III.		Boll.Mus.Civ.Stor.nat.Venezia 20-21: (1970): Bollettino del Museo Civico di Storia Naturale di Venezia															Antonio Giordani Soika. Contributo alla conoscenza degli Eumenidi del Medio Oriente. Missione Giordani Soika in Iran 1965, III. Boll.Mus.Civ.Stor.nat.Venezia 20-21: (1970): Bollettino del Museo Civico di Storia Naturale di Venezia. (1970).
ZOBO00032788			Antonio Giordani Soika		1972	Notulae vespidologicae XXXII. Nuovi Eumenidi indomalesi		Boll.Soc.ent.ital. 104(6-7): (1972): Bollettino della Società Entomolgoica Italiana															Antonio Giordani Soika. Notulae vespidologicae XXXII. Nuovi Eumenidi indomalesi. Boll.Soc.ent.ital. 104(6-7): (1972): Bollettino della Società Entomolgoica Italiana. (1972).
ZOBO00125541			Antonio Giordani Soika		1970	Contributo alla conoscenza degli Eumenidi del Medio Oriente. Missione Giordani Soika in Iran 1965, III.		Boll.Mus.Civ.Stor.nat.Venezia 20-21: (1970): Bollettino del Museo Civico di Storia Naturale di Venezia															Antonio Giordani Soika. Contributo alla conoscenza degli Eumenidi del Medio Oriente. Missione Giordani Soika in Iran 1965, III. Boll.Mus.Civ.Stor.nat.Venezia 20-21: (1970): Bollettino del Museo Civico di Storia Naturale di Venezia. (1970).
ZOBO00125373			Antonio Giordani Soika		1940	Monografia degli Odynerus etiopici, Supplemento I (Hymen. Vespidae)		Ann. Mus. civ. Stor. nat. Genova 60: (1940): Ann. Mus. civ. St. nat. Genova															Antonio Giordani Soika. Monografia degli Odynerus etiopici, Supplemento I (Hymen. Vespidae). Ann. Mus. civ. Stor. nat. Genova 60: (1940): Ann. Mus. civ. St. nat. Genova. (1940).
ZOBO00125628			Antonio Giordani Soika		1957	Biogeografia evoluzione e sistematica dei Vespidi solitari della Polinesia meridionale		Boll.Mus.Civ.Stor.nat.Venezia 10: (1957): Bollettino del Museo Civico di Storia Naturale di Venezia															Antonio Giordani Soika. Biogeografia evoluzione e sistematica dei Vespidi solitari della Polinesia meridionale. Boll.Mus.Civ.Stor.nat.Venezia 10: (1957): Bollettino del Museo Civico di Storia Naturale di Venezia. (1957).
ZOBO00032600					2009	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969		LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969. LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp. (2009).
ZOBO00033037					2010	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part II: Genera Delta de SAUSSURE 1885 to Zethus FABRICIUS 1804 and Species Incertae Sedis		LBB 0042_1: diverse (2010): LBB 42/1/2010 844 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part II: Genera Delta de SAUSSURE 1885 to Zethus FABRICIUS 1804 and Species Incertae Sedis. LBB 0042_1: diverse (2010): LBB 42/1/2010 844 pp. (2010).
ZOBO00032096					2009	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969		LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969. LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp. (2009).
ZOBO00125104			Antonio Giordani Soika		1934	Ricerche sistematiche sugli Eumenes e Pareumenes dell'Arcipelago Malese e della Nuova Guinea		Ann. Mus. civ. Stor. nat. Genova 57: (1934): Annali del Museo Civico di Storia Naturale di Genova															Antonio Giordani Soika. Ricerche sistematiche sugli Eumenes e Pareumenes dell'Arcipelago Malese e della Nuova Guinea. Ann. Mus. civ. Stor. nat. Genova 57: (1934): Annali del Museo Civico di Storia Naturale di Genova. (1934).
ZOBO00033356			Antonio Giordani Soika		1958	Notulae vespidologicae IV. Revisione degli Alastor neotropicali		Boll.Mus.Civ.Stor.nat.Venezia 11: (1958): Bollettino del Museo Civico di Storia Naturale di Venezia															Antonio Giordani Soika. Notulae vespidologicae IV. Revisione degli Alastor neotropicali. Boll.Mus.Civ.Stor.nat.Venezia 11: (1958): Bollettino del Museo Civico di Storia Naturale di Venezia. (1958).
ZOBO00032659			Antonio Giordani Soika		1958	Notulae vespidologicae VII. Sul genere Calligaster Sauss. e descrizione d'una nuova specie.		Boll.Mus.Civ.Stor.nat.Venezia 11: (1958): Bollettino del Museo Civico di Storia Naturale di Venezia															Antonio Giordani Soika. Notulae vespidologicae VII. Sul genere Calligaster Sauss. e descrizione d'una nuova specie. Boll.Mus.Civ.Stor.nat.Venezia 11: (1958): Bollettino del Museo Civico di Storia Naturale di Venezia. (1958).
ZOBO00145755					2009	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969		LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969. LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp. (2009).
ZOBO00153526					2009	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969		LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969. LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp. (2009).
ZOBO00035765			Antonio Giordani Soika		1940	Le specie etiopiche e malagasse del genere Zethus F. (Hym. Vespidae)		Mem. Soc. Ent. Italiana 19: (1940): Mem. Soc. Ent. Ital															Antonio Giordani Soika. Le specie etiopiche e malagasse del genere Zethus F. (Hym. Vespidae). Mem. Soc. Ent. Italiana 19: (1940): Mem. Soc. Ent. Ital. (1940).
ZOBO00036538			Antonio Giordani Soika		1961	Hymenoptera (Aculaeata): Vespidae		South African animal life 8: (1961): South African animal life. Results of the Lund University Expedition in 1950-1951.															Antonio Giordani Soika. Hymenoptera (Aculaeata): Vespidae. South African animal life 8: (1961): South African animal life. Results of the Lund University Expedition in 1950-1951. (1961).
ZOBO00034555			Antonio Giordani Soika		1960	Notulae vespidologicae. XV - L'Odynerus gestroi Auct.		Atti della Società Italiana di Scienze Naturali e del Museo Civico di Storia Naturale in Milano 99: (1960): Atti della Società Italiana di Scienze Naturali e del Museo Civico di Storia naturale in Milano															Antonio Giordani Soika. Notulae vespidologicae. XV - L'Odynerus gestroi Auct. Atti della Società Italiana di Scienze Naturali e del Museo Civico di Storia Naturale in Milano 99: (1960): Atti della Società Italiana di Scienze Naturali e del Museo Civico di Storia naturale in Milano. (1960).
ZOBO00125681			Antonio Giordani Soika		1935	Contributions à l'étude de la faune du Mozambique		Mems Estud.Mus.zool.Univ.Coimbra 82/I: (1935): Memórias e Estudos do Museu Zoológico da Universidade de Coimbra															Antonio Giordani Soika. Contributions à l'étude de la faune du Mozambique. Mems Estud.Mus.zool.Univ.Coimbra 82/I: (1935): Memórias e Estudos do Museu Zoológico da Universidade de Coimbra. (1935).
ZOBO00125768			Antonio Giordani Soika		1961	Gli Odynerus sensu antiquo del Continente australiano e della Tasmania		Boll.Mus.Civ.Stor.nat.Venezia 14: (1961): Bollettino del Museo Civico di Storia naturale di Venezia															Antonio Giordani Soika. Gli Odynerus sensu antiquo del Continente australiano e della Tasmania. Boll.Mus.Civ.Stor.nat.Venezia 14: (1961): Bollettino del Museo Civico di Storia naturale di Venezia. (1961).
ZOBO00033513			Antonio Giordani Soika		1970	Contributo alla conoscenza degli Eumenidi del Medio Oriente. Missione Giordani Soika in Iran 1965, III.		Boll.Mus.Civ.Stor.nat.Venezia 20-21: (1970): Bollettino del Museo Civico di Storia Naturale di Venezia															Antonio Giordani Soika. Contributo alla conoscenza degli Eumenidi del Medio Oriente. Missione Giordani Soika in Iran 1965, III. Boll.Mus.Civ.Stor.nat.Venezia 20-21: (1970): Bollettino del Museo Civico di Storia Naturale di Venezia. (1970).
ZOBO00032572					2009	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969		LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969. LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp. (2009).
ZOBO00032827					2010	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part II: Genera Delta de SAUSSURE 1885 to Zethus FABRICIUS 1804 and Species Incertae Sedis		LBB 0042_1: diverse (2010): LBB 42/1/2010 844 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part II: Genera Delta de SAUSSURE 1885 to Zethus FABRICIUS 1804 and Species Incertae Sedis. LBB 0042_1: diverse (2010): LBB 42/1/2010 844 pp. (2010).
ZOBO00033199			Antonio Giordani Soika		1972	Notulae vespidologicae XXXII. Nuovi Eumenidi indomalesi		Boll.Soc.ent.ital. 104(6-7): (1972): Bollettino della Società Entomolgoica Italiana															Antonio Giordani Soika. Notulae vespidologicae XXXII. Nuovi Eumenidi indomalesi. Boll.Soc.ent.ital. 104(6-7): (1972): Bollettino della Società Entomolgoica Italiana. (1972).
ZOBO00010025			Antonio Giordani Soika		1970	Contributo alla conoscenza degli Eumenidi del Medio Oriente. Missione Giordani Soika in Iran 1965, III.		Boll.Mus.Civ.Stor.nat.Venezia 20-21: (1970): Bollettino del Museo Civico di Storia Naturale di Venezia															Antonio Giordani Soika. Contributo alla conoscenza degli Eumenidi del Medio Oriente. Missione Giordani Soika in Iran 1965, III. Boll.Mus.Civ.Stor.nat.Venezia 20-21: (1970): Bollettino del Museo Civico di Storia Naturale di Venezia. (1970).
ZOBO00032303			Antonio Giordani Soika		1966	Eumenidi raccolti dalla spedizione Schaefer nel Tibet meridionale e Sikkim.		Boll.Mus.Civ.Stor.nat.Venezia 17: (1966): Bollettino del Museo Civico di Storia Naturale di Venezia															Antonio Giordani Soika. Eumenidi raccolti dalla spedizione Schaefer nel Tibet meridionale e Sikkim. Boll.Mus.Civ.Stor.nat.Venezia 17: (1966): Bollettino del Museo Civico di Storia Naturale di Venezia. (1966).
ZOBO00032135			Antonio Giordani Soika		1934	Un nuovo genere egiziano di Eumenini (Hymenoptera: Vespidae)		Bull.Soc.ent.Egypte 4: (1934): Bulletin de la Société Royale Entomologique d'Égypte															Antonio Giordani Soika. Un nuovo genere egiziano di Eumenini (Hymenoptera: Vespidae). Bull.Soc.ent.Egypte 4: (1934): Bulletin de la Société Royale Entomologique d'Égypte. (1934).
ZOBO00036846			Jun-ichi Kojima		1999	A key to species and notes on distribution of Polistine genus Ropalidia Guérin-Méneville, 1831 in Australia		Entomological Science 2: (1999): Entomological Science															Jun-ichi Kojima. A key to species and notes on distribution of Polistine genus Ropalidia Guérin-Méneville, 1831 in Australia. Entomological Science 2: (1999): Entomological Science. (1999).
ZOBO00035636			Antonio Giordani Soika		1958	Notulae vespidologicae VIII. Contributo alla conoscenza degli Zethus orientali.		Boll.Mus.Civ.Stor.nat.Venezia 11: (1958): Bollettino del Museo Civico di Storia Naturale di Venezia															Antonio Giordani Soika. Notulae vespidologicae VIII. Contributo alla conoscenza degli Zethus orientali. Boll.Mus.Civ.Stor.nat.Venezia 11: (1958): Bollettino del Museo Civico di Storia Naturale di Venezia. (1958).
ZOBO00034695					2010	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part II: Genera Delta de SAUSSURE 1885 to Zethus FABRICIUS 1804 and Species Incertae Sedis		LBB 0042_1: diverse (2010): LBB 42/1/2010 844 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part II: Genera Delta de SAUSSURE 1885 to Zethus FABRICIUS 1804 and Species Incertae Sedis. LBB 0042_1: diverse (2010): LBB 42/1/2010 844 pp. (2010).
ZOBO00125779			Antonio Giordani Soika		1970	Contributo alla conoscenza degli Eumenidi del Medio Oriente. Missione Giordani Soika in Iran 1965, III.		Boll.Mus.Civ.Stor.nat.Venezia 20-21: (1970): Bollettino del Museo Civico di Storia Naturale di Venezia															Antonio Giordani Soika. Contributo alla conoscenza degli Eumenidi del Medio Oriente. Missione Giordani Soika in Iran 1965, III. Boll.Mus.Civ.Stor.nat.Venezia 20-21: (1970): Bollettino del Museo Civico di Storia Naturale di Venezia. (1970).
ZOBO00034171					2010	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part II: Genera Delta de SAUSSURE 1885 to Zethus FABRICIUS 1804 and Species Incertae Sedis		LBB 0042_1: diverse (2010): LBB 42/1/2010 844 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part II: Genera Delta de SAUSSURE 1885 to Zethus FABRICIUS 1804 and Species Incertae Sedis. LBB 0042_1: diverse (2010): LBB 42/1/2010 844 pp. (2010).
ZOBO00033653			Antonio Giordani Soika		1970	Contributo alla conoscenza degli Eumenidi del Medio Oriente. Missione Giordani Soika in Iran 1965, III.		Boll.Mus.Civ.Stor.nat.Venezia 20-21: (1970): Bollettino del Museo Civico di Storia Naturale di Venezia															Antonio Giordani Soika. Contributo alla conoscenza degli Eumenidi del Medio Oriente. Missione Giordani Soika in Iran 1965, III. Boll.Mus.Civ.Stor.nat.Venezia 20-21: (1970): Bollettino del Museo Civico di Storia Naturale di Venezia. (1970).
ZOBO00125552			Antonio Giordani Soika		1973	Designazione di Lectotipi ed elenco dei tipi di Eumenidi, Vepidi e Masaridi da me descritti negli anni 1934-1960		Boll.Mus.Civ.Stor.nat.Venezia 24: (1973): Bolletino del Museo Civico di Storia Naturale di Venezia															Antonio Giordani Soika. Designazione di Lectotipi ed elenco dei tipi di Eumenidi, Vepidi e Masaridi da me descritti negli anni 1934-1960. Boll.Mus.Civ.Stor.nat.Venezia 24: (1973): Bolletino del Museo Civico di Storia Naturale di Venezia. (1973).
ZOBO00125384			Antonio Giordani Soika		1941	Studi sui Vespidi solitari VI. Studio di alcuni tipi di vespidi solitari.		Boll.Mus.Civ.Stor.nat.Venezia 2: (1941): Boll. Mus. civ. St. nat. Venezia															Antonio Giordani Soika. Studi sui Vespidi solitari VI. Studio di alcuni tipi di vespidi solitari. Boll.Mus.Civ.Stor.nat.Venezia 2: (1941): Boll. Mus. civ. St. nat. Venezia. (1941).
ZOBO00125639			Antonio Giordani Soika		1958	Notulae vespidologicae IV. Revisione degli Alastor neotropicali		Boll.Mus.Civ.Stor.nat.Venezia 11: (1958): Bollettino del Museo Civico di Storia Naturale di Venezia															Antonio Giordani Soika. Notulae vespidologicae IV. Revisione degli Alastor neotropicali. Boll.Mus.Civ.Stor.nat.Venezia 11: (1958): Bollettino del Museo Civico di Storia Naturale di Venezia. (1958).
ZOBO00034042			Antonio Giordani Soika		1961	Les lignées philétiques des Eumenes s. l. du globe (Hym. Vesp.)		Int.Congr.Ent. 1: (1961): XI. Internationaler Kongress für Entomologie Wien 1960															Antonio Giordani Soika. Les lignées philétiques des Eumenes s. l. du globe (Hym. Vesp.). Int.Congr.Ent. 1: (1961): XI. Internationaler Kongress für Entomologie Wien 1960. (1961).
