ID	parentID	basionymID	status	rank	scientificName	authorship	nameStatus	nameReferenceID	namePublishedInYear	namePublishedInPage	namePublishedInPageLink	referenceID	scrutinizer	scrutinizerDate	extinct	temporalRangeStart	temporalRangeEnd	remarks
ZOBO00163340	xG		accepted	species	Odynerus armeniacus	(Blanchard)							Gusenleitner J.	2011-11	f			
1162	ZOBO00034199		synonym	species	Odynerus astraeus	Cameron, 1905									f			
158	ZOBO00032384		synonym	species	Odynerus atratus	Bern., 1934									f			
ZOBO00033966	xG		accepted	species	Odynerus atropilosus	Kostylev, 1940							Gusenleitner J.	2011-11	f			
1343	ZOBO00034718		synonym	species	Odynerus aurantiacus	Mocsary, 1877									f			
ZOBO00125210	xG		accepted	species	Odynerus aurantipennis	Giordani Soika							Gusenleitner J.	2011-11	f			
1437	ZOBO00153101		synonym	species	Odynerus auratipennis	Giordani Soika, 1934									f			
1439	ZOBO00153102		ambiguous synonym	species	Odynerus auratus	(Fabricius, 1787)									f			
ZOBO00063446	xG		accepted	species	Odynerus auratus	de Saussure, 1858							Gusenleitner J.	2011-11	f			
326	ZOBO00153730		synonym	species	Odynerus aureosericeus	Meade-Waldo, 1915									f			
51	ZOBO00032169		synonym	species	Odynerus aurivillianus	Schulthess, 1913									f			
219	ZOBO00032492		synonym	species	Odynerus auromaculatus	(de Saussure, 1852)									f			
1453	ZOBO00153105		synonym	species	Odynerus bensoni	Giordani Soika, 1934									f			
ZOBO00063489	xG		provisionally accepted	species	Odynerus bicolor	Maindron, 1882							Gusenleitner J.	2011-11	f			
173	ZOBO00010038		ambiguous synonym	species	Odynerus bidenticulatus	Maidl, 1922									f			
154	ZOBO00018091		ambiguous synonym	species	Odynerus bidenticulatus	Maidl, 1922									f			
ZOBO00063500	xG		accepted	species	Odynerus biegelebeni	Dusmet, 1928							Gusenleitner J.	2011-11	f			
ZOBO00063506	xG		accepted	species	Odynerus bimaculatus	Prov., 1895							Gusenleitner J.	2011-11	f			
724	ZOBO00033115		synonym	species	Odynerus birkmanni	Cameron, 1909									f			
522	ZOBO00032731		synonym	species	Odynerus bisellatus	Schulthess, 1914									f			
517	ZOBO00032703		synonym	species	Odynerus bisulcata	Cameron, 1900									f			
142	ZOBO00032339		synonym	species	Odynerus bisulcatus	Cameron, 1906									f			
980	ZOBO00018087		synonym	species	Odynerus bivittatus	Lepeletier, 1841									f			
1268	ZOBO00034610		synonym	species	Odynerus bizonatus	Boisduval, 1833									f			
ZOBO00063526	xG		accepted	species	Odynerus blandinus	Rohwer, 1917							Gusenleitner J.	2011-11	f			
1627	ZOBO00153466		synonym	species	Odynerus blawus	Rohwer, 1916									f			
ZOBO00064982	xG		accepted	species	Odynerus boreooccidentalis	Bequard, 1937							Gusenleitner J.	2011-11	f			
1315	ZOBO00154052		synonym	species	Odynerus bothriogaster	Schletterer, 1891									f			
1386	ZOBO00034898		ambiguous synonym	species	Odynerus bradleyi	Cameron, 1909									f			
ZOBO00063537	xG		accepted	species	Odynerus bradleyi	Roberts, 1925							Gusenleitner J.	2011-11	f			
473	ZOBO00032614		synonym	species	Odynerus brooksi	Cameron, 1908									f			
949	ZOBO00033716		synonym	species	Odynerus bruesi	Cameron, 1909									f			
1802	ZOBO00018086		synonym	species	Odynerus bulgaricus	Mocsary, 1883									f			
ZOBO00063560	xG		accepted	species	Odynerus bustillosi	de Saussure, 1852							Gusenleitner J.	2011-11	f			
947	ZOBO00018089		synonym	species	Odynerus buyssoni	Medina, 1891									f			
800	ZOBO00033279		synonym	species	Odynerus caenocephalus	Cameron, 1908									f			
1115	ZOBO00034092		synonym	species	Odynerus calabrensis	Dalla Torre, 1894									f			
1114	ZOBO00034092		synonym	species	Odynerus calabricus	André, 1884									f			
948	ZOBO00018089		synonym	species	Odynerus calabricus	Gribodo, 1881									f			
1756	ZOBO00035367		synonym	species	Odynerus calciatii	Zavattari, 1912									f			
ZOBO00063570	xG		accepted	species	Odynerus caledonicus	de Saussure, 1852							Gusenleitner J.	2011-11	f			
111	ZOBO00018097		synonym	species	Odynerus callosus	Thomson, 1870									f			
ZOBO00063575	xG		accepted	species	Odynerus cameroni	Schulthess, 1913							Gusenleitner J.	2011-11	f			
74	ZOBO00032196		synonym	species	Odynerus canadaensis	Cam., Maeo-Waldo, 1914									f			
750	ZOBO00033158		ambiguous synonym	species	Odynerus canaliculatus	Viereck, 1906									f			
1704	ZOBO00035036		synonym	species	Odynerus canamexicus	Rohwer, 1912									f			
1139	ZOBO00034167		synonym	species	Odynerus capicola	Meade-Waldo, 1915									f			
79	ZOBO00018096		synonym	species	Odynerus capra	de Saussure, 1857									f			
ZOBO00063584	xG		accepted	species	Odynerus cardinalis	Blackburn & Cameron, 1886							Gusenleitner J.	2011-11	f			
1207	ZOBO00034463		synonym	species	Odynerus exiguus	de Saussure, 1862									f			
ZOBO00063589	xG		accepted	species	Odynerus carinulatus	de Saussure, 1856							Gusenleitner J.	2011-11	f			
1064	ZOBO00033968		synonym	species	Odynerus carreti	Gribodo, 1896									f			
85	ZOBO00032221		synonym	species	Odynerus catskillensis	de Saussure, 1855									f			
ZOBO00033969	xG		accepted	species	Odynerus cauponalis	Giordani Soika, 1977							Gusenleitner J.	2011-11	f			
ZOBO00063650	xG		accepted	species	Odynerus clypeatus	Roberts, 1901							Gusenleitner J.	2011-11	f			
ZOBO00063651	xG		accepted	species	Odynerus clypeolatus	Dalla Torre, 1904							Gusenleitner J.	2011-11	f			
334	ZOBO00153740		synonym	species	Odynerus cnemophilus	Cameron, 1910									f			
336	ZOBO00032558		synonym	species	Odynerus coenii	Giordani Soika, 1934									f			
798	ZOBO00033279		synonym	species	Odynerus coenocephalus	Cameron, 1907									f			
828	ZOBO00023967		synonym	species	Odynerus cognatus	Dufour, 1839									f			
751	ZOBO00023969		synonym	species	Odynerus collariventris	Giordani Soika, 1942									f			
1215	ZOBO00034485		synonym	species	Odynerus collega	de Saussure, 1870									f			
1201	ZOBO00034456		synonym	species	Odynerus conformis	de Saussure, 1855									f			
2392	ZOBO00036864		synonym	species	Odynerus confraternus	Cameron, 1911									f			
338	ZOBO00032559		synonym	species	Odynerus congolensis	Bequaert, 1918									f			
782	ZOBO00033238		synonym	species	Odynerus congressensis	Cameron, 1909									f			
ZOBO00033972	ZOBO00033971		accepted	subspecies	Odynerus consobrinus dernesis	Gribodo, 1924							Gusenleitner J.	2011-11	f			
1001	ZOBO00033874		synonym	species	Odynerus consors	Cresson, 1865									f			
114	ZOBO00010052		synonym	species	Odynerus constans	Herrich-Schäffer, 1839									f			
1346	ZOBO00034745		synonym	species	Odynerus convergens	Giordani Soika, 1934									f			
854	ZOBO00033422		synonym	species	Odynerus coquimbensis	de Saussure, 1851									f			
1385	ZOBO00034898		synonym	species	Odynerus cosmiogaster	Cameron, 1905									f			
946	ZOBO00018089		synonym	species	Odynerus costae	Costa, 1884									f			
1426	ZOBO00153332		synonym	species	Odynerus crassispinus	Cameron, 1909									f			
801	ZOBO00033282		ambiguous synonym	species	Odynerus crenatus	Lepeletier, 1841									f			
804	ZOBO00031729		ambiguous synonym	species	Odynerus crenatus	Lepeletier, 1841									f			
1669	ZOBO00153497		synonym	species	Odynerus cressoni	Cameron, 1908									f			
ZOBO00063712	xG		accepted	species	Odynerus crinitus	Zavattari, 1912							Gusenleitner J.	2011-11	f			
ZOBO00033973	xG		accepted	species	Odynerus cruralis	de Saussure, 1856							Gusenleitner J.	2011-11	f			
ZOBO00063721	xG		accepted	species	Odynerus cultus	Cresson, 1872							Gusenleitner J.	2011-11	f			
ZOBO00033974	xG		accepted	species	Odynerus cuneiformis	(Kostylev, 1940)							Gusenleitner J.	2011-11	f			
774	ZOBO00010044		synonym	species	Odynerus cupreus	Schulthess, 1897									f			
201	ZOBO00032471		synonym	species	Odynerus curialis	Morawitz, 1895									f			
ZOBO00063728	xG		accepted	species	Odynerus curtula	Gussakovski, 1935							Gusenleitner J.	2011-11	f			
ZOBO00125280	xG		accepted	species	Odynerus cyanopterus	(de Saussure)							Gusenleitner J.	2011-11	f			
1035	ZOBO00144342		synonym	species	Odynerus cyphotes	(Perkins)									f			
848	ZOBO00033405		synonym	species	Odynerus cyrtogaster	Schletterer, 1891									f			
ZOBO00063734	xG		accepted	species	Odynerus daedalus	Harris, 1835							Gusenleitner J.	2011-11	f			
953	ZOBO00033727		synonym	species	Odynerus dalmaticus	Maidl, 1922									f			
1129	ZOBO00034947		synonym	species	Odynerus daw	(Dusmet, 1903)									f			
1787	ZOBO00035472		synonym	species	Odynerus discosignatus	Mader, 1936									f			
ZOBO00153485	xEQ		accepted	species	Rhynchalastor simulatus	(Gusenleitner, 1981)							Gusenleitner J.	2011-11	f			
ZOBO00153486	xEQ		accepted	species	Rhynchalastor sonoitensis	(Bohart, 1949)							Gusenleitner J.	2011-11	f			
x5S	xJ		accepted	genus	Rhynchium										f			
1047	ZOBO00033945		synonym	species	Odynerus diversus	Blackburn, 1886									f			
472	ZOBO00032614		synonym	species	Odynerus drescheri	Cameron, 1905									f			
1265	ZOBO00010039		synonym	species	Odynerus dubius	de Saussure, 1852									f			
762	ZOBO00033194		synonym	species	Odynerus ductus	Cresson, 1875									f			
1473	ZOBO00153109		synonym	species	Odynerus dufourianus	de Saussure, 1856									f			
1084	ZOBO00010021		synonym	species	Odynerus dufourii	Lepeletier, 1841									f			
929	ZOBO00033588		synonym	species	Odynerus duinensis	Giordani Soika, 1938									f			
1072	ZOBO00017518		synonym	species	Odynerus duskei	Morawitz, 1895									f			
ZOBO00033989	xG		accepted	species	Odynerus dusmeticus	Giner, 1945							Gusenleitner J.	2011-11	f			
484	ZOBO00032644		synonym	species	Odynerus eatoni	E.Saunders, 1905									f			
ZOBO00033977	xG		accepted	species	Odynerus eburneofasciatus	Dusmet, 1903							Gusenleitner J.	2011-11	f			
ZOBO00040696	ZOBO00033977		accepted	subspecies	Odynerus eburneofasciatus bengasinus	Schulthess, 1923							Gusenleitner J.	2011-11	f			
749	ZOBO00010042		synonym	species	Odynerus edentatus	Kostylev, 1929									f			
131	ZOBO00032306		synonym	species	Odynerus edwardsii	Cameron, 1908									f			
1036	ZOBO00033940		synonym	species	Odynerus egens	Perkins, 1899									f			
781	ZOBO00033238		ambiguous synonym	species	Odynerus egregius	Viereck, 1906									f			
1757	ZOBO00010056		synonym	species	Odynerus elegans	Wesmael, 1833									f			
342	ZOBO00033169		synonym	species	Odynerus elleri	Giordani Soika, 1937									f			
641	ZOBO00153988		synonym	species	Odynerus emeryanum	Gribodo, 1892									f			
642	ZOBO00153988		synonym	species	Odynerus emeryanus	Gribodo, 1892									f			
797	ZOBO00033279		synonym	species	Odynerus emma	Sonan, 1929									f			
753	ZOBO00033162		synonym	species	Odynerus enslini	Schulthess, 1928									f			
1715	ZOBO00035070		synonym	species	Odynerus erythraspilus	Cameron									f			
422	ZOBO00153802		synonym	species	Odynerus erythrinus	(de Saussure, 1867)									f			
ZOBO00033976	xG		accepted	species	Odynerus erythrogaster	Bohart, 1939							Gusenleitner J.	2011-11	f			
956	ZOBO00154014		synonym	species	Odynerus eumenoides	Smith, 1857									f			
1187	ZOBO00034405		synonym	species	Odynerus excentralis	Viereck, 1906									f			
110	ZOBO00018097		synonym	species	Odynerus excisus	Thomson, 1870									f			
958	ZOBO00033754		synonym	species	Odynerus exilis	de Saussure, 1852									f			
ZOBO00063845	xG		accepted	species	Odynerus extraneus	Blackburn & Kirby, 1880							Gusenleitner J.	2011-11	f			
ZOBO00033980	xG		accepted	species	Odynerus fulvitarsis	(Moravitz, 1895)							Gusenleitner J.	2011-11	f			
881	ZOBO00033171		synonym	species	Odynerus fulvus	Kostylev, 1935									f			
1634	ZOBO00153470		synonym	species	Odynerus fundatus	Cresson, 1872									f			
1527	ZOBO00154080		synonym	species	Odynerus fuscipennis	(Meade-Waldo, 1910)									f			
1529	ZOBO00034979		synonym	species	Odynerus fuscipennis	(Meade-Waldo)									f			
1200	ZOBO00034456		synonym	species	Odynerus fuscipes	de Saussure, 1853									f			
735	ZOBO00033140		synonym	species	Odynerus fuscus	Cresson, 1872									f			
736	ZOBO00033140		synonym	species	Odynerus fusus	(Cresson, 1872)									f			
945	ZOBO00018089		synonym	species	Odynerus gallicus	de Saussure, 1856									f			
1352	ZOBO00154069		synonym	species	Odynerus gambiensis	Meade-Waldo, 1915									f			
ZOBO00063943	xG		accepted	species	Odynerus geminus	Cresson, 1872							Gusenleitner J.	2011-11	f			
124	ZOBO00010045		synonym	species	Odynerus geoffroyanus	Spinosa, 1808									f			
500	ZOBO00149616		ambiguous synonym	species	Odynerus geometricus	Giordani Soika, 1940									f			
499	ZOBO00153840		ambiguous synonym	species	Odynerus geometricus	Giordani Soika, 1940									f			
755	ZOBO00033180		synonym	species	Odynerus germabica	Rad., 1893									f			
1685	ZOBO00153510		synonym	species	Odynerus germanicus	de Saussure, 1856									f			
1225	ZOBO00153023		ambiguous synonym	species	Odynerus gestroi	(Magretti, 1884)									f			
1246	ZOBO00034551		ambiguous synonym	species	Odynerus gestroi	(Magretti, 1884)									f			
1232	ZOBO00034550		ambiguous synonym	species	Odynerus gestroi	(Magretti, 1884)									f			
1230	ZOBO00034547		ambiguous synonym	species	Odynerus gestroi	(Magretti, 1884)									f			
1243	ZOBO00034552		ambiguous synonym	species	Odynerus gestroi	(Magretti, 1884)									f			
1245	ZOBO00034551		ambiguous synonym	species	Odynerus gestroi	Dusmet, 1929									f			
1233	ZOBO00034550		ambiguous synonym	species	Odynerus gestroi	Dusmet, 1929									f			
985	ZOBO00010027		synonym	species	Odynerus helveticus	de Saussure, 1856									f			
1747	ZOBO00010054		synonym	species	Odynerus herrichianus	de Saussure, 1856									f			
1038	ZOBO00144347		synonym	species	Odynerus heterochromus	(Perkins)									f			
983	ZOBO00033827		synonym	species	Odynerus heterospilus	Cameron, 1908									f			
1711	ZOBO00035069		synonym	species	Odynerus heterospilus	Vecht, 1937									f			
1360	ZOBO00034799		synonym	species	Odynerus heydenianus	de Saussure, 1863									f			
ZOBO00064007	xG		accepted	species	Odynerus hidalgiformis	Viereck, 1908							Gusenleitner J.	2011-11	f			
ZOBO00064008	xG		accepted	species	Odynerus hildebrandti	de Saussure, 1891							Gusenleitner J.	2011-11	f			
176	ZOBO00032437		synonym	species	Odynerus hindostanus	Cameron, 1900									f			
856	ZOBO00033432		synonym	species	Odynerus hirsutulus	Spinosa, 1851									f			
246	ZOBO00032521		synonym	species	Odynerus histrionicus	(Gerstäcker, 1857)									f			
474	ZOBO00032617		synonym	species	Odynerus hokotoensis	Sonan, 1929									f			
ZOBO00034990	ZOBO00034989		accepted	subspecies	Rhynchium cyanopterum assabense	Giordani Soika, 1987							Gusenleitner J.	2011-11	f			
ZOBO00034991	ZOBO00034989		accepted	subspecies	Rhynchium cyanopterum somaliense	Giordani Soika, 1987							Gusenleitner J.	2011-11	f			
1690	ZOBO00031718		synonym	species	Rhynchium dimidiatum	Gmelin, 1834									f			
1689	ZOBO00031718		synonym	species	Rhynchium dimidiatum	Guerin, 1834									f			
399	ZOBO00032582		synonym	species	Rhynchium emeryanum	Gribodo, 1895									f			
425	ZOBO00153802		synonym	species	Rhynchium erythrinum	de Saussure, 1867									f			
420	ZOBO00153802		synonym	species	Rhynchium erythrinus	de Saussure, 1867									f			
229	ZOBO00032495		synonym	species	Rhynchium fallax	de Saussure, 1855									f			
ZOBO00034992	x5S		accepted	species	Rhynchium fervens	Walker, 1871							Gusenleitner J.	2011-11	f			
243	ZOBO00032521		synonym	species	Rhynchium foraminosum	Gribodo, 1895									f			
1795	ZOBO00035513		synonym	species	Rhynchium forticulum	Kohl, 1907									f			
ZOBO00063913	x5S		accepted	species	Rhynchium fukaii	Cameron, 1911							Gusenleitner J.	2011-11	f			
248	ZOBO00153697		synonym	species	Odynerus holomelas	(André, 1895)									f			
48	ZOBO00018093		synonym	species	Odynerus hospes	Dufour & Per., 1840									f			
1745	ZOBO00010054		synonym	species	Odynerus hospes	Nurse, 1902									f			
1746	ZOBO00010054		synonym	species	Odynerus hospitans	Dalla Torre, 1904									f			
763	ZOBO00145736		ambiguous synonym	species	Odynerus hottentotus	de Saussure, 1855									f			
72	ZOBO00032196		synonym	species	Odynerus howardi	Cameron, 1909									f			
791	ZOBO00033257		synonym	species	Odynerus humeralis	André, 1884									f			
1203	ZOBO00034458		synonym	species	Odynerus huro	de Saussure, 1856									f			
1438	ZOBO00153102		synonym	species	Odynerus hyacinthae	Gribodo, 1892									f			
824	ZOBO00033325		synonym	species	Odynerus hyades	Cameron, 1902									f			
1348	ZOBO00034754		synonym	species	Odynerus hyalinipennis	André, 1884									f			
1440	ZOBO00153102		synonym	species	Odynerus hyancinthae	Gribodo, 1892									f			
353	ZOBO00032566		synonym	species	Odynerus iactans	Giordani Soika, 1937									f			
730	ZOBO00033115		synonym	species	Odynerus ibericus	Cameron, 1909									f			
1512	ZOBO00153377		synonym	species	Odynerus ibericus	de Saussure, 1867									f			
1173	ZOBO00034252		synonym	species	Odynerus ibericus	Dusmet, 1909									f			
1030	ZOBO00033920		synonym	species	Odynerus imdutus	Spinosa, 1853									f			
46	ZOBO00010040		synonym	species	Odynerus immaculata	Mader, 1936									f			
ZOBO00063115	xG		accepted	species	Odynerus intrepidus	Zavattari, 1912							Gusenleitner J.	2011-11	f			
1368	ZOBO00034834		synonym	species	Odynerus invisus	Dalla Torre, 1894									f			
1073	ZOBO00033985		synonym	species	Odynerus iranus	Kostylev i.l.									f			
740	ZOBO00033147		synonym	species	Odynerus iturbide	de Saussure, 1857									f			
1487	ZOBO00153359		synonym	species	Odynerus japonicus	Matsumura, 1926									f			
145	ZOBO00032360		synonym	species	Odynerus javanus	de Saussure, 1867									f			
ZOBO00064124	xG		accepted	species	Odynerus jeromensis	Cameron, 1909							Gusenleitner J.	2011-11	f			
161	ZOBO00153655		synonym	species	Odynerus jocosus	Gerstaecker, 1871									f			
844	ZOBO00033396		synonym	species	Odynerus joergenseni	Brethes, 1910									f			
ZOBO00163345	xG		accepted	species	Odynerus jonius	Giordani Soika							Gusenleitner J.	2011-11	f			
323	ZOBO00032551		synonym	species	Odynerus junodi	(Gribodo, 1895)									f			
643	ZOBO00033137		synonym	species	Odynerus kanthaleyensis	Giordani Soika, 1935									f			
1755	ZOBO00035366		synonym	species	Odynerus karelicus	Morawitz, 1895									f			
163	ZOBO00153656		synonym	species	Odynerus karibae	Meade-Waldo, 1915									f			
164	ZOBO00032417		synonym	species	Odynerus kassalensis	Giordani Soika, 1939									f			
823	ZOBO00033321		synonym	species	Odynerus katonai	Schulthess, 1913									f			
502	ZOBO00032690		synonym	species	Odynerus kelidopterus	Kohl, 1906									f			
193	ZOBO00032461		synonym	species	Odynerus kloofensis	Cameron, 1905									f			
ZOBO00064139	xG		accepted	species	Odynerus kokpeticus	Rad., 1886							Gusenleitner J.	2011-11	f			
650	ZOBO00032613		synonym	species	Odynerus kuchingensis	Cameron, 1905									f			
853	ZOBO00033420		synonym	species	Odynerus labiatus	Brethes									f			
1212	ZOBO00037093		synonym	species	Odynerus lacunus	Fox, 1894									f			
1731	ZOBO00010055		synonym	species	Odynerus laeviventris	Thomson, 1874									f			
ZOBO00064157	xG		accepted	species	Odynerus lamaosensis	Schulthess, 1934							Gusenleitner J.	2011-11	f			
1323	ZOBO00034696		ambiguous synonym	species	Odynerus lateralis	(Fabricius, 1781)									f			
1325	ZOBO00154064		ambiguous synonym	species	Odynerus lateralis	(Fabricius, 1781)									f			
1334	ZOBO00154059		ambiguous synonym	species	Odynerus lateralis	(Fabricius, 1781)									f			
ZOBO00033983	xG		accepted	species	Odynerus laticinctus	(Bialicky-Birola, 1926)							Gusenleitner J.	2011-11	f			
ZOBO00035016	x5S		accepted	species	Rhynchium proserpina	Schulthess, 1923							Gusenleitner J.	2011-11	f			
